"user_id","level_id","avatar","bike","bike_sharing_user","car_sharing_user","pooling_passenger","pooling_pilot","city_name","car_owning_answer","moto_owning_answer","car_id","moto_id","created_at","mfr_distance","tot_trip","tot_km","tot_min","tot_points","walk_trip","walk_km","walk_min","walk_points","bike_trip","bike_km","bike_min","bike_points","tpl_trip","tpl_km","tpl_min","tpl_points","mft_trip","mft_km","mft_min","mft_points","mft_walk_trip","mft_walk_km","mft_walk_min","mft_walk_points","mft_bike_trip","mft_bike_km","mft_bike_min","mft_bike_points","mft_tpl_trip","mft_tpl_km","mft_tpl_min","mft_tpl_points","mft_id","walk","bike","bus","car_pooling","car","motorbike","registration_from_referral","num_positive_referral","num_follower","num_following"
84,3,37,1,true,false,true,false,"Palermo",0,0,NULL,NULL,"2018-09-21",4,1076,2143.863,28529,291312,523,340,8013,75720,420,1274,9350,192140,84,284,9885,10559,397,943,6790,145936,172,49,1283,13451,205,819,5105,129058,13,50,204,1595,92,50,75,75,0,25,0,1,10,10,10
85,1,8,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-21",0,1,0.014999999999999,0,5,1,0,0,5,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,75,75,0,0,0,0,0,0,0
91,1,22,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-21",8,2,2.338,97,579,2,2,97,579,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,100,0,0,0,0,0,0,0,0
105,1,6,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-21",3,2,2.198,280,416,2,2,280,416,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,50,0,25,0,75,100,0,0,0,0
106,1,6,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-21",29,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,100,0,0,0,0,0
107,1,11,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-21",7,4,14.333,240,1875,3,8,198,1875,0,NULL,NULL,NULL,1,7,41,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,50,75,0,25,0,0,0,0,0
108,1,26,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-21",2,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,50,25,75,0,0,0,0,0
109,1,10,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-21",1,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,75,50,0,0,100,0,0,0,0,0
110,1,22,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-21",2,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,100,0,50,0,0,0,0,0,0
111,1,6,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2018-09-21",0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,0,0,0,0,0
112,1,2,0,false,false,false,false,"Palermo",1,0,29,NULL,"2018-09-21",1,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,75,0,0,0,0,0
113,1,1,0,false,false,false,false,"Palermo",1,0,11,NULL,"2018-09-21",1,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,50,0,50,0,25,0,0,0,0,0
120,1,2,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-21",3,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,75,0,0,0,0,0,0,0,0,0
121,1,44,0,false,false,false,false,"Amsterdam",1,0,NULL,NULL,"2018-09-21",2,76,167.292,930,21575,8,7,112,1885,66,151,797,19690,2,9,20,NULL,48,109,573,14003,0,NULL,NULL,NULL,48,109,573,14003,0,NULL,NULL,NULL,108,25,100,50,0,25,0,0,0,0,0
122,2,1,0,false,false,false,false,"Palermo",2,0,10,NULL,"2018-09-21",2,123,365.911,3496,74574,53,134,1888,42363,65,211,1502,31675,5,17,105,536,28,89,876,19829,9,30,465,10312,18,53,379,9517,1,6,31,NULL,1561,25,100,0,0,0,0,0,3,3,3
123,1,23,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-21",2,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,75,25,25,0,25,0,0,0,0,0
124,1,11,0,false,false,false,false,"Palermo",1,0,8,NULL,"2018-09-21",4,2,14.082,148,NULL,1,12,145,NULL,1,2,3,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,50,50,0,0,75,0,0,0,0,0
125,1,26,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-21",3,2,3.296,40,1004,2,3,40,1004,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,25,0,0,0,0,0,0,0
126,1,16,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-21",1,44,157.232,2383,13147,28,46,1965,8689,14,40,342,4458,2,69,75,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,75,0,0,50,0,0,0,0,0
127,1,20,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-21",1,3,2.079,82,536,3,2,82,536,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,75,75,75,0,0,0,0,0,0,0
128,1,2,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-21",0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,0,0,0,0,0
129,1,19,0,false,false,false,false,NULL,1,0,NULL,NULL,"2018-09-21",1,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,0,0,0,0,0
130,1,23,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-21",2,2,12.671,1232,1833,2,13,1232,1833,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,50,0,100,0,0,0,0,0
131,1,27,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-21",3,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,75,0,100,0,75,0,0,0,0,0
132,1,8,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-21",2,3,4.148,180,1235,3,4,180,1235,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,75,0,75,75,0,0,0,0,0,0
133,1,9,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-21",3,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,75,75,0,0,75,0,0,0,0,0
134,1,9,0,false,false,false,false,"Palermo",1,0,36,NULL,"2018-09-21",2,1,0.831999999999999,273,258,1,1,273,258,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,75,0,0,0,25,100,0,0,0,0
135,1,1,0,false,false,false,false,"Palermo",1,1,29,9,"2018-09-21",2,2,1.037,1145,322,2,1,1145,322,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,25,0,25,50,0,0,0,0
136,1,1,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-21",899,8,17.096,861,473,3,2,56,473,2,4,105,NULL,3,11,699,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,75,0,0,0,0,0
137,1,24,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2018-09-21",1,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,75,75,0,0,75,25,0,0,0,0
138,1,20,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-21",2,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,25,75,25,25,0,0,0,0,0
139,1,23,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-21",2,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,75,100,25,0,25,0,0,0,0,0
140,1,10,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2018-09-21",1,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,75,0,0,0,0,0,0,0,0
142,1,55,1,true,false,false,false,"Helsinki",1,0,56,NULL,"2018-09-21",6,148,612.602,2984,64810,57,57,880,13246,39,272,1225,38954,50,270,855,12528,19,145,534,20898,3,3,32,633,16,142,502,20265,0,NULL,NULL,NULL,335,75,75,50,0,25,0,0,0,0,0
143,1,1,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-21",3,9,28.727,327,2229,5,9,220,2229,0,NULL,NULL,NULL,4,19,107,NULL,1,4,121,1077,1,4,121,1077,0,NULL,NULL,NULL,0,NULL,NULL,NULL,133,75,0,100,0,75,0,0,0,0,0
144,1,6,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2018-09-21",0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,100,0,0,0,0,0,0,0,0
145,1,27,0,false,false,false,false,"Palermo",2,0,20,NULL,"2018-09-21",1,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,50,25,50,25,0,0,0,0,0
146,1,2,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-21",7,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,50,0,0,0,100,0,0,0,0,0
147,1,27,0,false,false,false,false,"Palermo",1,0,52,NULL,"2018-09-22",4,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,75,0,0,0,0,0
148,1,9,0,false,false,false,false,"Fundão",0,0,NULL,NULL,"2018-09-22",0,7,3.616,238,1204,7,3,238,1204,0,NULL,NULL,NULL,0,NULL,NULL,NULL,5,2,59,769,5,2,59,769,0,NULL,NULL,NULL,0,NULL,NULL,NULL,140,75,25,0,0,0,0,0,1,1,0
149,1,14,1,true,false,false,false,"Palermo",1,1,11,16,"2018-09-22",4,53,233.429,1754,22766,5,10,157,3119,48,223,1597,19647,0,NULL,NULL,NULL,11,75,597,7562,0,NULL,NULL,NULL,11,75,597,7562,0,NULL,NULL,NULL,141,75,75,0,0,0,75,0,0,0,0
150,1,9,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-22",2,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,50,0,100,0,0,0,0,0
151,1,15,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-22",3,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,100,0,0,0,0,0,0,0,0
152,1,27,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-22",2,1,2.284,22,NULL,1,2,22,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,75,75,75,0,0,0,0,0,0,0
153,1,1,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-22",5,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,75,0,100,0,50,0,0,0,0,0
154,1,15,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-22",3,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,75,25,100,0,50,0,0,0,0,0
155,1,15,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-22",4,68,54.91,972,14481,65,57,968,14470,3,0,4,11,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,75,75,0,0,0,0,0
156,1,17,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-22",13,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,100,0,50,0,0,0,0,0
166,1,10,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-22",2,2,7.486,3748,94,2,7,3748,94,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,75,75,0,0,75,0,0,0,0,0
167,1,1,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-22",1,1,0.017,72,5,1,0,72,5,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,100,25,0,25,0,0,0,0,0
168,1,1,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2018-09-22",4,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,75,0,0,0,0,0
170,3,1,1,true,false,false,false,"Palermo",0,1,NULL,2,"2018-09-22",2,618,2340.943,50601,221496,527,1016,47298,204243,11,57,660,4278,57,859,2087,5926,171,314,14082,74717,164,293,13747,73412,3,15,289,990,2,2,27,154,161,75,0,0,0,0,0,3,13,13,10
171,1,2,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-22",1,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,75,0,0,0,0,0,0,0,0,0
172,1,14,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-22",1,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,75,75,0,0,0,0,0,0,0,0
173,1,44,3,false,false,false,false,"Barcelona",1,1,37,10,"2018-09-23",37,64,933.028,48553,41855,26,39,31949,10865,6,22,2743,3218,9,143,301,5153,5,113,277,2857,3,0,122,218,0,NULL,NULL,NULL,0,NULL,NULL,NULL,158,75,75,25,0,50,25,0,1,1,1
174,1,12,0,false,false,false,false,"Barcelona",1,0,NULL,NULL,"2018-09-23",2,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,75,0,50,0,0,0,0,0,0,0
175,2,29,1,true,false,false,false,"Palermo",2,0,17,NULL,"2018-09-24",3,303,457.604,3692,58267,183,103,1931,39642,15,37,206,4672,103,296,1524,13699,126,201,1563,25920,70,40,751,18007,4,7,32,840,52,154,780,7073,595,75,75,75,0,0,0,0,7,7,6
176,3,17,5,false,false,false,false,"Palermo",1,0,9,NULL,"2018-09-24",3,305,432.353,4456,52149,197,95,2582,32052,15,38,215,5355,89,282,1547,14224,182,284,2396,27324,112,35,1055,12269,7,19,118,2709,62,225,1185,12015,171,50,75,25,0,100,0,1,5,5,6
177,1,7,0,false,false,false,false,"Gent",0,0,NULL,NULL,"2018-09-24",0,4,4.801,58,891,2,1,16,297,2,4,42,594,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,75,50,0,0,0,0,0,0,0
178,1,27,0,false,false,false,false,"Castelo Branco",0,0,NULL,NULL,"2018-09-24",0,6,2.17,187,561,6,1,187,561,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,100,0,0,0,0,0
179,1,12,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-24",1,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,75,0,0,0,0,0,0,0,0,0
180,1,1,0,false,false,false,false,"Fundão",1,0,29,NULL,"2018-09-24",2,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,50,0,0,0,0,0
181,1,5,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2018-09-24",2,1,0.025,94,NULL,1,0,94,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,50,100,50,0,50,0,0,0,0,0
182,1,20,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-25",2,17,87.157,1255,13591,9,66,1097,11630,8,21,158,1961,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,25,100,0,0,0,0,0,0,0,0
183,1,1,0,false,false,false,false,"Catania",1,0,9,NULL,"2018-09-25",1,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,75,0,0,0,0,0,0,0,0,0
184,1,11,0,false,false,false,false,NULL,1,0,10,NULL,"2018-09-25",4,6,22.772,140,3356,0,NULL,NULL,NULL,6,24,140,3356,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,50,100,50,25,25,0,0,0,0,0
185,1,24,0,false,false,false,false,"Palermo",0,1,NULL,20,"2018-09-25",7,1,0.899,11,292,1,1,11,292,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,50,0,0,0,0
186,1,12,0,false,false,false,false,"Catania",1,0,NULL,NULL,"2018-09-25",1,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,0,0,0,0,0
187,1,12,0,false,false,false,false,"Umeå",1,0,NULL,NULL,"2018-09-25",4,3,137.162,8109,984,0,NULL,NULL,NULL,2,10,646,984,1,127,7462,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,50,100,25,0,25,0,0,0,0,0
188,1,10,0,false,false,false,false,"Gent",2,0,37,NULL,"2018-09-25",3,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,100,0,0,0,0,0,0,0,0
189,1,2,0,false,false,false,false,"Palermo",1,0,8,NULL,"2018-09-25",1,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,25,50,0,25,75,0,0,0,0,0
190,1,11,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2018-09-25",3,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,75,75,0,0,0,0,0,0,0
191,1,26,0,false,false,false,false,"Palermo",1,0,37,NULL,"2018-09-26",0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,75,50,75,0,50,0,0,0,0,0
192,1,1,0,false,false,false,false,"Palermo",1,1,10,8,"2018-09-26",7,1,0.342,5,106,1,0,5,106,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,100,0,0,0,0
193,1,10,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-26",2,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,25,75,25,25,0,0,0,0,0
194,1,27,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-26",1,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,75,0,0,0,0,0,0,0
196,1,2,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-26",2,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,50,0,0,0,0,0
197,1,26,0,false,false,false,false,"Palermo",1,0,NULL,NULL,"2018-09-26",3,1,0.848999999999999,17,263,1,1,17,263,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,100,50,0,0,0,0,0,0,0
198,1,2,0,false,false,false,false,"Roma",1,0,NULL,NULL,"2018-09-26",1,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,0,0,0,0,0
